1.300313217,0.027940868,578.4030281,3.73498162,-0.254781911
1.298494491,0.027947881,578.4042734,3.734570175,-0.254939635
1.296430477,0.02795507,578.4060088,3.734157697,-0.255097748
1.294179641,0.027962437,578.4082288,3.733744183,-0.25525625
1.291798883,0.027969981,578.410928,3.733329633,-0.255415141
1.289342233,0.027977704,578.4141006,3.732914043,-0.255574423
1.286859838,0.027985605,578.4177406,3.732497414,-0.255734095
1.284397245,0.027993687,578.421842,3.732079743,-0.255894158
1.281994982,0.028001948,578.4263984,3.73166103,-0.256054613
1.279688427,0.02801039,578.4314034,3.731241271,-0.256215461
1.277507917,0.028019014,578.4368504,3.730820467,-0.256376701
1.275479062,0.02802782,578.4427324,3.730398615,-0.256538335
1.273623189,0.028036809,578.4490427,3.729975714,-0.256700363
1.271957875,0.028045981,578.4557738,3.729551762,-0.256862786
1.270497485,0.028055337,578.4629186,3.729126759,-0.257025604
1.269253667,0.028064877,578.4704694,3.728700701,-0.257188818
1.268235752,0.028074603,578.4784186,3.728273588,-0.257352428
1.267451015,0.028084514,578.4867583,3.727845419,-0.257516435
1.266904776,0.028094611,578.4954805,3.727416192,-0.257680839
1.266600325,0.028104895,578.5045769,3.726985904,-0.257845642
1.266538683,0.028115367,578.5140391,3.726554556,-0.258010843
1.26671822,0.028126027,578.5238585,3.726122144,-0.258176443
1.267134158,0.028136875,578.5340265,3.725688669,-0.258342443
1.267778013,0.028147912,578.5445341,3.725254127,-0.258508844
1.268637027,0.028159139,578.5553723,3.724818518,-0.258675646
1.269693655,0.028170556,578.5665318,3.72438184,-0.258842849
1.27092515,0.028182164,578.5780032,3.723944092,-0.259010454
1.272303315,0.028193963,578.589777,3.723505271,-0.259178462
1.273794468,0.028205954,578.6018434,3.723065378,-0.259346873
1.275359643,0.028218137,578.6141925,3.722624408,-0.259515688
1.276955057,0.028230513,578.6268143,3.722182363,-0.259684907
1.278532857,0.028243083,578.6396985,3.721739239,-0.259854531
1.28004211,0.028255846,578.6528349,3.721295035,-0.260024561
1.281430044,0.028268804,578.6662128,3.720849751,-0.260194997
1.282643469,0.028281957,578.6798217,3.720403383,-0.26036584
1.283630339,0.028295306,578.6936506,3.719955931,-0.26053709
1.284341385,0.02830885,578.7076886,3.719507393,-0.260708748
1.284731757,0.028322591,578.7219246,3.719057768,-0.260880815
1.284762585,0.028336529,578.7363472,3.718607054,-0.26105329
1.284402409,0.028350664,578.7509451,3.718155249,-0.261226175
1.283628393,0.028364998,578.7657067,3.717702352,-0.261399471
1.282427279,0.028379529,578.7806203,3.717248361,-0.261573177
1.280796028,0.02839426,578.795674,3.716793275,-0.261747294
