0.030282959,-0.107475859
-0.03679896,-0.157143505
0.029677826,0.122575407
0.025446792,0.371463436
0.143947706,0.578173131
0.183082864,0.777406679
0.158493727,0.983294438
0.171305197,0.850006111
0.207896454,1.097051493
0.078541241,1.068018955
0.203388259,1.344167897
0.132571309,1.357906779
0.022439966,1.460351891
0.047790676,1.553481104
0.185693637,1.629426353
0.116933333,1.894638844
0.190301754,2.120091285
0.208180132,2.239567544
0.170781842,2.281757795
0.257016685,2.31937828
0.195926624,2.612994121
0.281542304,2.861591882
0.306121227,3.035907448
0.274915546,3.15998751
0.377088597,3.265318764
0.406119792,3.341356044
0.372646123,3.405358146
0.470148527,3.460368814
0.493699126,3.516816065
0.456946461,3.586806891
0.372392394,3.679854528
0.430626229,3.762725471
0.430169715,3.874922415
0.385548619,4.022771926
0.482670281,4.148711522
0.407229465,4.020591364
0.292436607,3.994650371
0.318702513,3.981290501
0.302406368,4.057863121
0.417791353,4.123145831
0.336636996,4.372963644
0.411672357,4.586837857
0.444978001,4.692014999
0.43427199,4.716347505
0.379229984,4.683502936
0.458669536,4.660262156
0.471170618,4.595884087
0.548061416,4.85425382
0.57606574,5.03860009
0.558736803,5.171926782
0.50049147,5.273432483
0.589935223,5.361848443
0.618516969,5.43350573
0.596115726,5.502557616
0.498717222,5.264138085
0.578522806,5.386926864
0.604470077,5.517319835
0.517194614,5.354842876
0.564885736,5.225407805
0.647268914,5.472688247
0.583876014,5.435466776
0.490383229,5.477621651
0.547207629,5.519205522
0.565610967,5.632609602
0.561048791,5.814843126
0.54237878,5.879001481
0.501007274,5.852522576
0.598922531,5.833665228
0.642723515,5.743311526
0.528021921,5.903670936
0.577687609,6.045115414
0.586420147,6.112701045
0.554816561,6.128691734
0.484762704,6.111877007
0.560959316,6.103273892
0.576749135,6.073289704
0.54003191,6.036769482
0.64215171,6.009107028
0.676780366,5.982978579
0.655468698,5.969755953
0.588905123,5.978494305
0.668767748,5.990137793
0.690265687,6.027300552
0.666602555,6.096710256
0.60967024,6.203341188
0.705529049,6.295846482
0.755357546,6.427636253
0.653892173,6.306948924
0.530657085,6.288488795
0.563375813,6.281883524
0.565736167,6.363172815
0.549227103,6.342357542
0.670977235,6.326563983
0.60984036,6.519309034
0.539565425,6.615288389
0.626168676,6.700570371
0.667990723,6.711088982
0.665622822,6.669166196
0.620929725,6.593677736
0.717331884,6.533954195
0.750168326,6.451071229
0.694311552,6.676558719
0.639056565,6.53874313
0.714754882,6.745665277
0.742468494,6.597618363
0.729256546,6.799926848
0.658473537,6.6700595
0.548258663,6.591783057
0.589858386,6.534606639
0.579684126,6.524157187
0.531198029,6.563274355
0.631824818,6.599785456
0.683610902,6.684339585
0.7011743,6.818752027
0.697376617,7.003709335
0.707610119,6.872503692
0.686850163,6.850016666
0.648359922,6.743144436
0.605360984,6.940602797
0.556962294,7.03203362
0.49461349,7.042696737
0.585102038,7.057029688
0.628420665,7.00786892
0.62586375,6.915740693
0.579819283,6.798001353
0.614484444,7.016101138
0.664894121,6.85410893
0.620117168,7.012353929
0.552031722,7.135064167
0.654757949,6.924789994
0.687962054,7.063319652
0.683770387,7.186063866
0.619155138,6.988950541
0.693889948,6.829612624
0.760179081,7.03666981
0.724542521,6.932102049
0.651569322,6.893140592
0.553556524,6.918861742
0.614973198,6.947649998
0.638543526,7.034983319
0.63798728,7.180314252
0.650829541,7.015988659
0.630860329,6.965726177
0.752672818,6.925548633
0.684524055,7.08288714
0.614216394,7.141478683
0.532880734,7.125298355
0.606949755,7.118377793
0.636219512,7.051871718
0.621706021,6.945606942
0.671205146,7.168043421
0.751054116,7.002930298
0.719277989,7.146463555
0.663334326,7.247633377
0.584420804,7.322964754
0.668274224,7.391860725
0.701199445,7.127715504
0.686651912,7.232468114
0.614299,7.020571804
0.723726889,7.164901503
0.733432908,6.995291271
0.693274364,6.891584081
0.617017621,6.853474966
0.516783408,6.879998288
0.576791938,6.909847371
0.599746411,6.998053859
0.599260392,7.144063882
0.613252821,6.980235255
0.594775246,6.930232716
0.718232786,6.890396606
0.652189216,7.048069857
0.584368027,7.106973121
0.675324123,7.161308838
0.726412081,7.137209614
0.736539536,7.057132421
0.706160567,6.940172969
0.742707198,7.154273212
0.751429563,7.294839296
0.731759866,7.383401171
0.684589654,7.438120365
0.61192155,7.474251534
0.709491885,7.192112508
0.736072331,7.270601493
0.725205235,7.343300746
0.654691182,7.104491391
0.58365368,7.250108985
0.624662379,7.063608886
0.610374621,6.944736451
0.555513809,6.893120641
0.473001427,6.907707623
0.547835503,6.9267651
0.583140988,7.005535621
0.593001014,7.14335829
0.615020225,6.972448754
0.603342366,6.916442964
0.576822897,7.148338755
0.551082169,7.260553049
0.515451998,7.280038883
0.632415968,7.299997092
0.704149399,7.246279523
0.730631431,7.140802311
0.713199687,7.002168912
0.581974977,7.155879533
0.627840804,7.293490687
0.639386103,7.378498559
0.618511428,7.429395821
0.568079083,7.461674171
0.683727495,7.175111759
0.726546623,7.249538186
0.729655183,7.318529874
0.670338237,7.076483735
0.610177441,7.21917186
0.659650681,7.029503159
0.653048319,6.907942856
0.605325886,6.854052481
0.529596911,6.8667043
0.610524176,6.883307501
0.651833965,6.959942084
0.667720136,7.095853047
0.529530275,7.004475408
0.552440783,6.938816518
0.556711103,7.161705643
0.556655963,7.265542229
0.542462855,7.277362073
0.507428457,7.220488932
0.620127008,7.176877152
0.681410667,7.07868314
0.693547194,6.945201825
0.589783431,7.103011664
0.659238338,7.2421166
0.690917714,7.327747974
0.68727798,7.378673965
0.651659954,7.410597073
0.588043616,7.436584852
0.677459225,7.145511068
0.714518708,7.2261533
0.714546817,7.30955269
0.639838885,7.090445278
0.527647219,6.947107141
0.568887618,6.836435078
0.562100099,6.790337261
0.521497537,6.808430609
0.459567299,6.889617725
0.557467309,6.962841895
0.621314955,7.094222229
0.521202651,6.999017683
0.57623236,6.927677409
0.448233917,7.057043201
0.495652397,7.175058889
0.521112878,7.197240046
0.519138622,7.147892144
0.486582093,7.0478628
0.5979627,6.968192001
0.572480737,7.156755642
0.530712383,7.277588841
0.524702564,7.037506315
0.607022717,7.154512905
0.646895223,7.230387501
0.648732785,7.282157615
0.617461289,7.323951899
0.5583388,7.367416007
0.636998978,7.091505437
0.683201332,7.1937044
0.645411817,6.989642353
0.565443759,6.858171487
